,USAF,YR--MODAHRMN,TEMP,MAX,MIN,CELSIUS
7330,28450,201708111350,2.0,,,17
7331,28450,201708111400,2.0,,,17
7332,28450,201708111420,2.0,,,17
7333,28450,201708111450,2.0,,,17
7334,28450,201708111500,2.0,,,17
7335,28450,201708111520,2.0,,,16
7336,28450,201708111550,2.0,,,16
7337,28450,201708111600,2.0,,,16
7338,28450,201708111620,2.0,,,16
7339,28450,201708111650,2.0,,,16
7340,28450,201708111700,2.0,,,15
7341,28450,201708111720,2.0,,,15
7342,28450,201708111750,2.0,,,15
7343,28450,201708111800,2.0,2.0,2.0,15
7344,28450,201708111820,2.0,,,15
7345,28450,201708111850,2.0,,,13
7346,28450,201708111900,2.0,,,13
7347,28450,201708111920,2.0,,,12
7348,28450,201708111950,2.0,,,12
7349,28450,201708112000,2.0,,,12
7350,28450,201708112020,2.0,,,12
7351,28450,201708112050,2.0,,,12
7352,28450,201708112100,2.0,,,12
7353,28450,201708112120,2.0,,,12
7354,28450,201708112150,2.0,,,12
7355,28450,201708112200,2.0,,,12
7356,28450,201708112220,2.0,,,12
7357,28450,201708112250,2.0,,,12
7358,28450,201708112300,2.0,,,12
7359,28450,201708112320,2.0,,,12
7360,28450,201708112350,2.0,,,12
7361,28450,201708120000,2.0,,,12
7362,28450,201708120020,2.0,,,12
7363,28450,201708120050,2.0,,,12
7364,28450,201708120100,2.0,,,12
7365,28450,201708120120,2.0,,,12
7366,28450,201708120150,2.0,,,12
7367,28450,201708120200,2.0,,,12
7368,28450,201708120220,2.0,,,12
7369,28450,201708120250,2.0,,,12
7370,28450,201708120300,2.0,,,12
7371,28450,201708120320,2.0,,,12
7372,28450,201708120350,2.0,,,12
7373,28450,201708120400,2.0,,,12
7374,28450,201708120420,2.0,,,12
7375,28450,201708120450,2.0,,,12
7376,28450,201708120500,2.0,,,12
7377,28450,201708120520,2.0,,,12
7378,28450,201708120550,2.0,,,13
7379,28450,201708120600,2.0,2.0,2.0,13
7380,28450,201708120620,2.0,,,13
7381,28450,201708120650,2.0,,,13
7382,28450,201708120700,2.0,,,14
7383,28450,201708120720,2.0,,,15
7384,28450,201708120750,2.0,,,16
7385,28450,201708120800,2.0,,,15
7386,28450,201708120820,2.0,,,16
7387,28450,201708120850,2.0,,,17
7388,28450,201708120900,2.0,,,17
7389,28450,201708120920,2.0,,,17
7390,28450,201708120950,2.0,,,17
7391,28450,201708121000,2.0,,,18
7392,28450,201708121020,2.0,,,20
7393,28450,201708121050,2.0,,,18
7394,28450,201708121100,2.0,,,19
7395,28450,201708121120,2.0,,,20
7396,28450,201708121150,2.0,,,18
7397,28450,201708121200,2.0,,,20
7398,28450,201708121220,2.0,,,20
7399,28450,201708121250,2.0,,,20
7400,28450,201708121300,2.0,,,20
7401,28450,201708121320,2.0,,,20
7402,28450,201708121350,2.0,,,20
7403,28450,201708121400,2.0,,,20
7404,28450,201708121420,2.0,,,20
7405,28450,201708121450,2.0,,,20
7406,28450,201708121500,2.0,,,20
7407,28450,201708121520,2.0,,,18
7408,28450,201708121550,2.0,,,18
7409,28450,201708121600,2.0,,,19
7410,28450,201708121620,2.0,,,18
7411,28450,201708121650,2.0,,,17
7412,28450,201708121700,2.0,,,17
7413,28450,201708121720,2.0,,,17
7414,28450,201708121750,2.0,,,16
7415,28450,201708121800,2.0,2.0,2.0,17
7416,28450,201708121820,2.0,,,16
7417,28450,201708121850,2.0,,,16
7418,28450,201708121900,2.0,,,15
7419,28450,201708121920,2.0,,,15
7420,28450,201708121950,2.0,,,15
7421,28450,201708122000,2.0,,,15
7422,28450,201708122020,2.0,,,15
7423,28450,201708122050,2.0,,,15
7424,28450,201708122100,2.0,,,14
7425,28450,201708122120,2.0,,,15
7426,28450,201708122150,2.0,,,13
7427,28450,201708122200,2.0,,,14
7428,28450,201708122220,2.0,,,13
7429,28450,201708122250,2.0,,,15
7430,28450,201708122300,2.0,,,14
7431,28450,201708122320,2.0,,,13
7432,28450,201708122350,2.0,,,13
7433,28450,201708130000,2.0,,,13
7434,28450,201708130020,2.0,,,13
7435,28450,201708130050,2.0,,,13
7436,28450,201708130100,2.0,,,13
7437,28450,201708130120,2.0,,,13
7438,28450,201708130150,2.0,,,12
7439,28450,201708130200,2.0,,,12
7440,28450,201708130220,2.0,,,12
7441,28450,201708130250,2.0,,,12
7442,28450,201708130300,2.0,,,12
7443,28450,201708130320,2.0,,,12
7444,28450,201708130350,2.0,,,12
7445,28450,201708130400,2.0,,,13
7446,28450,201708130420,2.0,,,13
7447,28450,201708130450,2.0,,,13
7448,28450,201708130500,2.0,,,13
7449,28450,201708130520,2.0,,,13
7450,28450,201708130550,2.0,,,13
7451,28450,201708130600,2.0,2.0,2.0,13
7452,28450,201708130620,2.0,,,13
7453,28450,201708130650,2.0,,,13
7454,28450,201708130700,2.0,,,14
7455,28450,201708130720,2.0,,,15
7456,28450,201708130750,2.0,,,13
7457,28450,201708130800,2.0,,,14
7458,28450,201708130820,2.0,,,15
7459,28450,201708130850,2.0,,,15
7460,28450,201708130900,2.0,,,15
7461,28450,201708130920,2.0,,,15
7462,28450,201708130950,2.0,,,13
7463,28450,201708131000,2.0,,,14
7464,28450,201708131020,2.0,,,13
7465,28450,201708131050,2.0,,,13
7466,28450,201708131100,2.0,,,14
7467,28450,201708131120,2.0,,,13
7468,28450,201708131150,2.0,,,13
7469,28450,201708131200,2.0,,,14
7470,28450,201708131220,2.0,,,15
7471,28450,201708131250,2.0,,,15
7472,28450,201708131300,2.0,,,14
7473,28450,201708131320,2.0,,,15
7474,28450,201708131350,2.0,,,12
7475,28450,201708131400,2.0,,,13
7476,28450,201708131420,2.0,,,13
7477,28450,201708131450,2.0,,,13
7478,28450,201708131500,2.0,,,13
7479,28450,201708131520,2.0,,,12
7480,28450,201708131550,2.0,,,12
7481,28450,201708131600,2.0,,,13
7482,28450,201708131620,2.0,,,12
7483,28450,201708131650,2.0,,,12
7484,28450,201708131700,2.0,,,13
7485,28450,201708131720,2.0,,,12
7486,28450,201708131750,2.0,,,12
7487,28450,201708131800,2.0,2.0,2.0,13
7488,28450,201708131820,2.0,,,12
7489,28450,201708131850,2.0,,,12
7490,28450,201708131900,2.0,,,12
7491,28450,201708131920,2.0,,,12
7492,28450,201708131950,2.0,,,12
7493,28450,201708132000,2.0,,,12
7494,28450,201708132020,2.0,,,12
7495,28450,201708132050,2.0,,,11
7496,28450,201708132100,2.0,,,11
7497,28450,201708132120,2.0,,,11
7498,28450,201708132150,2.0,,,10
7499,28450,201708132200,2.0,,,10
7500,28450,201708132220,2.0,,,10
7501,28450,201708132250,2.0,,,8
7502,28450,201708132300,2.0,,,10
7503,28450,201708132320,2.0,,,8
7504,28450,201708132350,2.0,,,7
7505,28450,201708140000,2.0,,,8
7506,28450,201708140020,2.0,,,7
7507,28450,201708140050,2.0,,,7
7508,28450,201708140100,2.0,,,8
7509,28450,201708140120,2.0,,,7
7510,28450,201708140150,2.0,,,7
7511,28450,201708140200,2.0,,,7
7512,28450,201708140220,2.0,,,7
7513,28450,201708140250,2.0,,,7
7514,28450,201708140300,2.0,,,7
7515,28450,201708140320,2.0,,,7
7516,28450,201708140350,2.0,,,7
7517,28450,201708140400,2.0,,,7
7518,28450,201708140420,2.0,,,7
7519,28450,201708140450,2.0,,,7
7520,28450,201708140500,2.0,,,8
7521,28450,201708140520,2.0,,,8
7522,28450,201708140550,2.0,,,8
7523,28450,201708140600,2.0,2.0,2.0,9
7524,28450,201708140620,2.0,,,10
7525,28450,201708140650,2.0,,,11
7526,28450,201708140700,2.0,,,11
7527,28450,201708140720,2.0,,,12
7528,28450,201708140750,2.0,,,12
7529,28450,201708140800,2.0,,,12
7530,28450,201708140820,2.0,,,12
7531,28450,201708140850,2.0,,,12
7532,28450,201708140900,2.0,,,12
7533,28450,201708140920,2.0,,,12
7534,28450,201708140950,2.0,,,12
7535,28450,201708141000,2.0,,,13
7536,28450,201708141020,2.0,,,13
7537,28450,201708141050,2.0,,,15
7538,28450,201708141100,2.0,,,14
7539,28450,201708141120,2.0,,,13
7540,28450,201708141150,2.0,,,15
7541,28450,201708141200,2.0,,,15
7542,28450,201708141220,2.0,,,15
7543,28450,201708141250,2.0,,,13
7544,28450,201708141300,2.0,,,14
7545,28450,201708141320,2.0,,,16
7546,28450,201708141350,2.0,,,16
7547,28450,201708141400,2.0,,,16
7548,28450,201708141420,2.0,,,16
7549,28450,201708141450,2.0,,,15
7550,28450,201708141500,2.0,,,15
7551,28450,201708141520,2.0,,,15
7552,28450,201708141550,2.0,,,15
7553,28450,201708141600,2.0,,,15
7554,28450,201708141620,2.0,,,15
7555,28450,201708141650,2.0,,,13
7556,28450,201708141700,2.0,,,14
7557,28450,201708141720,2.0,,,12
7558,28450,201708141750,2.0,,,12
7559,28450,201708141800,2.0,2.0,2.0,13
7560,28450,201708141820,2.0,,,12
7561,28450,201708141850,2.0,,,11
7562,28450,201708141900,2.0,,,12
7563,28450,201708141920,2.0,,,11
7564,28450,201708141950,2.0,,,11
7565,28450,201708142000,2.0,,,11
7566,28450,201708142020,2.0,,,10
7567,28450,201708142050,2.0,,,8
7568,28450,201708142100,2.0,,,10
7569,28450,201708142120,2.0,,,8
7570,28450,201708142150,2.0,,,7
7571,28450,201708142200,2.0,,,9
7572,28450,201708142220,2.0,,,8
7573,28450,201708142250,2.0,,,7
7574,28450,201708142300,2.0,,,8
7575,28450,201708142320,2.0,,,7
7576,28450,201708142350,2.0,,,7
7577,28450,201708150000,2.0,,,7
7578,28450,201708150020,2.0,,,7
7579,28450,201708150050,2.0,,,7
7580,28450,201708150100,2.0,,,7
7581,28450,201708150120,2.0,,,6
7582,28450,201708150150,2.0,,,6
7583,28450,201708150200,2.0,,,6
7584,28450,201708150220,2.0,,,5
7585,28450,201708150250,2.0,,,6
7586,28450,201708150300,2.0,,,6
7587,28450,201708150320,2.0,,,6
7588,28450,201708150350,2.0,,,7
7589,28450,201708150400,2.0,,,7
7590,28450,201708150420,2.0,,,7
7591,28450,201708150450,2.0,,,7
7592,28450,201708150500,2.0,,,8
7593,28450,201708150520,2.0,,,7
7594,28450,201708150550,2.0,,,8
7595,28450,201708150600,2.0,2.0,2.0,9
7596,28450,201708150620,2.0,,,10
7597,28450,201708150650,2.0,,,11
7598,28450,201708150700,2.0,,,11
7599,28450,201708150720,2.0,,,12
7600,28450,201708150750,2.0,,,12
7601,28450,201708150800,2.0,,,12
7602,28450,201708150820,2.0,,,12
7603,28450,201708150850,2.0,,,12
7604,28450,201708150900,2.0,,,13
7605,28450,201708150920,2.0,,,13
7606,28450,201708150950,2.0,,,13
7607,28450,201708151000,2.0,,,14
7608,28450,201708151020,2.0,,,15
7609,28450,201708151050,2.0,,,15
7610,28450,201708151100,2.0,,,15
7611,28450,201708151120,2.0,,,15
7612,28450,201708151250,2.0,,,15
7613,28450,201708151300,2.0,,,15
7614,28450,201708151320,2.0,,,15
7615,28450,201708151350,2.0,,,15
7616,28450,201708151400,2.0,,,15
7617,28450,201708151420,2.0,,,13
7618,28450,201708151450,2.0,,,13
7619,28450,201708151500,2.0,,,14
7620,28450,201708151520,2.0,,,13
7621,28450,201708151550,2.0,,,13
7622,28450,201708151600,2.0,,,13
7623,28450,201708151620,2.0,,,12
7624,28450,201708151650,2.0,,,12
7625,28450,201708151700,2.0,,,12
7626,28450,201708151720,2.0,,,12
7627,28450,201708152050,2.0,,,11
7628,28450,201708152100,2.0,,,11
7629,28450,201708152120,2.0,,,11
7630,28450,201708152150,2.0,,,11
7631,28450,201708152200,2.0,,,10
7632,28450,201708152220,2.0,,,11
7633,28450,201708152250,2.0,,,11
7634,28450,201708152300,2.0,,,10
7635,28450,201708152320,2.0,,,11
7636,28450,201708152350,2.0,,,11
7637,28450,201708160000,2.0,,,10
7638,28450,201708160020,2.0,,,10
7639,28450,201708160050,2.0,,,10
7640,28450,201708160100,2.0,,,8
7641,28450,201708160120,2.0,,,8
7642,28450,201708160150,2.0,,,8
7643,28450,201708160200,2.0,,,8
7644,28450,201708160220,2.0,,,8
7645,28450,201708160250,2.0,,,10
7646,28450,201708160300,2.0,,,9
7647,28450,201708160320,2.0,,,10
7648,28450,201708160350,2.0,,,8
7649,28450,201708160400,2.0,,,9
7650,28450,201708160420,2.0,,,10
7651,28450,201708160450,2.0,,,10
7652,28450,201708160500,2.0,,,10
7653,28450,201708160520,2.0,,,11
7654,28450,201708160550,2.0,,,12
7655,28450,201708160600,2.0,2.0,2.0,12
7656,28450,201708160620,2.0,,,12
7657,28450,201708160650,2.0,,,12
7658,28450,201708160700,2.0,,,13
7659,28450,201708160720,2.0,,,13
7660,28450,201708160750,2.0,,,13
7661,28450,201708160820,2.0,,,15
7662,28450,201708160850,2.0,,,15
7663,28450,201708160900,2.0,,,15
7664,28450,201708160920,2.0,,,17
7665,28450,201708160950,2.0,,,16
7666,28450,201708161000,2.0,,,16
7667,28450,201708161020,2.0,,,16
7668,28450,201708161050,2.0,,,17
7669,28450,201708161100,2.0,,,16
7670,28450,201708161120,2.0,,,17
7671,28450,201708161150,2.0,,,17
7672,28450,201708161200,2.0,,,17
7673,28450,201708161220,2.0,,,16
7674,28450,201708161250,2.0,,,17
7675,28450,201708161300,2.0,,,17
7676,28450,201708161320,2.0,,,16
7677,28450,201708161350,2.0,,,17
7678,28450,201708161400,2.0,,,16
7679,28450,201708161420,2.0,,,16
7680,28450,201708161450,2.0,,,16
7681,28450,201708161500,2.0,,,16
7682,28450,201708161520,2.0,,,16
7683,28450,201708161550,2.0,,,16
7684,28450,201708161600,2.0,,,16
7685,28450,201708161620,2.0,,,16
7686,28450,201708161650,2.0,,,15
7687,28450,201708161700,2.0,,,15
7688,28450,201708161720,2.0,,,15
7689,28450,201708161750,2.0,,,15
7690,28450,201708161800,2.0,2.0,2.0,14
7691,28450,201708161820,2.0,,,13
7692,28450,201708161850,2.0,,,13
7693,28450,201708161900,2.0,,,14
7694,28450,201708161920,2.0,,,13
7695,28450,201708161950,2.0,,,13
7696,28450,201708162000,2.0,,,13
7697,28450,201708162020,2.0,,,13
7698,28450,201708162050,2.0,,,12
7699,28450,201708162100,2.0,,,13
7700,28450,201708162120,2.0,,,12
7701,28450,201708162150,2.0,,,12
7702,28450,201708162200,2.0,,,12
7703,28450,201708162220,2.0,,,12
7704,28450,201708162250,2.0,,,12
7705,28450,201708162300,2.0,,,11
7706,28450,201708162320,2.0,,,12
7707,28450,201708162350,2.0,,,12
7708,28450,201708170000,2.0,,,12
7709,28450,201708170020,2.0,,,12
7710,28450,201708170050,2.0,,,12
7711,28450,201708170100,2.0,,,12
7712,28450,201708170120,2.0,,,12
7713,28450,201708170150,2.0,,,12
7714,28450,201708170200,2.0,,,13
7715,28450,201708170220,2.0,,,12
7716,28450,201708170250,2.0,,,12
7717,28450,201708170300,2.0,,,12
7718,28450,201708170320,2.0,,,12
7719,28450,201708170350,2.0,,,12
7720,28450,201708170400,2.0,,,12
7721,28450,201708170420,2.0,,,12
7722,28450,201708170450,2.0,,,12
7723,28450,201708170500,2.0,,,12
7724,28450,201708170520,2.0,,,12
7725,28450,201708170550,2.0,,,12
7726,28450,201708170600,2.0,2.0,2.0,12
7727,28450,201708170620,2.0,,,12
7728,28450,201708170650,2.0,,,12
7729,28450,201708170700,2.0,,,12
7730,28450,201708170720,2.0,,,12
7731,28450,201708170750,2.0,,,12
7732,28450,201708170800,2.0,,,12
7733,28450,201708170820,2.0,,,12
7734,28450,201708170850,2.0,,,13
7735,28450,201708170900,2.0,,,14
7736,28450,201708170920,2.0,,,15
7737,28450,201708170950,2.0,,,15
7738,28450,201708171000,2.0,,,16
7739,28450,201708171020,2.0,,,17
7740,28450,201708171050,2.0,,,16
7741,28450,201708171100,2.0,,,16
7742,28450,201708171120,2.0,,,16
7743,28450,201708171150,2.0,,,17
7744,28450,201708171200,2.0,,,16
7745,28450,201708171220,2.0,,,17
7746,28450,201708171250,2.0,,,17
7747,28450,201708171300,2.0,,,17
7748,28450,201708171320,2.0,,,17
7749,28450,201708171350,2.0,,,17
7750,28450,201708171400,2.0,,,17
7751,28450,201708171420,2.0,,,17
7752,28450,201708171450,2.0,,,17
7753,28450,201708171500,2.0,,,17
7754,28450,201708171520,2.0,,,17
7755,28450,201708171550,2.0,,,17
7756,28450,201708171600,2.0,,,17
7757,28450,201708171620,2.0,,,17
7758,28450,201708171650,2.0,,,16
7759,28450,201708171700,2.0,,,16
7760,28450,201708171720,2.0,,,15
7761,28450,201708171750,2.0,,,15
7762,28450,201708171800,2.0,2.0,2.0,14
7763,28450,201708171820,2.0,,,12
7764,28450,201708171850,2.0,,,12
7765,28450,201708171900,2.0,,,13
7766,28450,201708171920,2.0,,,12
7767,28450,201708171950,2.0,,,12
7768,28450,201708172000,2.0,,,12
7769,28450,201708172020,2.0,,,11
7770,28450,201708172050,2.0,,,11
7771,28450,201708172100,2.0,,,12
7772,28450,201708172120,2.0,,,11
7773,28450,201708172150,2.0,,,11
7774,28450,201708172200,2.0,,,11
7775,28450,201708172220,2.0,,,10
7776,28450,201708172250,2.0,,,10
7777,28450,201708172300,2.0,,,11
7778,28450,201708172320,2.0,,,10
7779,28450,201708172350,2.0,,,8
7780,28450,201708180000,2.0,,,8
7781,28450,201708180020,2.0,,,7
7782,28450,201708180050,2.0,,,7
7783,28450,201708180100,2.0,,,9
7784,28450,201708180120,2.0,,,7
7785,28450,201708180150,2.0,,,7
7786,28450,201708180200,2.0,,,8
7787,28450,201708180220,2.0,,,7
7788,28450,201708180250,2.0,,,7
7789,28450,201708180300,2.0,,,8
7790,28450,201708180320,2.0,,,8
7791,28450,201708180350,2.0,,,8
7792,28450,201708180400,2.0,,,8
7793,28450,201708180420,2.0,,,8
7794,28450,201708180450,2.0,,,10
7795,28450,201708180500,2.0,,,11
7796,28450,201708180520,2.0,,,11
7797,28450,201708180550,2.0,,,12
7798,28450,201708180600,2.0,2.0,2.0,13
7799,28450,201708180620,2.0,,,13
7800,28450,201708180650,2.0,,,13
7801,28450,201708180700,2.0,,,15
7802,28450,201708180720,2.0,,,15
7803,28450,201708180750,2.0,,,16
7804,28450,201708180800,2.0,,,16
7805,28450,201708180820,2.0,,,17
7806,28450,201708180850,2.0,,,17
7807,28450,201708180900,2.0,,,17
7808,28450,201708180920,2.0,,,17
7809,28450,201708180950,2.0,,,18
7810,28450,201708181000,2.0,,,18
7811,28450,201708181020,2.0,,,18
7812,28450,201708181050,2.0,,,18
7813,28450,201708181100,2.0,,,19
7814,28450,201708181120,2.0,,,20
7815,28450,201708181150,2.0,,,20
7816,28450,201708181200,2.0,,,20
7817,28450,201708181220,2.0,,,20
7818,28450,201708181250,2.0,,,20
7819,28450,201708181300,2.0,,,20
7820,28450,201708181320,2.0,,,20
7821,28450,201708181350,2.0,,,20
7822,28450,201708181400,2.0,,,20
7823,28450,201708181420,2.0,,,20
7824,28450,201708181450,2.0,,,20
7825,28450,201708181500,2.0,,,19
7826,28450,201708181520,2.0,,,20
7827,28450,201708181550,2.0,,,18
7828,28450,201708181600,2.0,,,18
7829,28450,201708181620,2.0,,,18
7830,28450,201708181650,2.0,,,17
7831,28450,201708181700,2.0,,,17
7832,28450,201708181720,2.0,,,17
7833,28450,201708181750,2.0,,,17
7834,28450,201708181800,2.0,2.0,2.0,17
7835,28450,201708181820,2.0,,,17
7836,28450,201708181850,2.0,,,17
7837,28450,201708181900,2.0,,,17
7838,28450,201708181920,2.0,,,17
7839,28450,201708181950,2.0,,,17
7840,28450,201708182000,2.0,,,17
7841,28450,201708182020,2.0,,,17
7842,28450,201708182050,2.0,,,17
7843,28450,201708182100,2.0,,,16
7844,28450,201708182120,2.0,,,13
7845,28450,201708182150,2.0,,,13
7846,28450,201708182200,2.0,,,14
7847,28450,201708182220,2.0,,,13
7848,28450,201708182250,2.0,,,13
7849,28450,201708182300,2.0,,,14
7850,28450,201708182320,2.0,,,13
7851,28450,201708182350,2.0,,,13
7852,28450,201708190000,2.0,,,13
7853,28450,201708190020,2.0,,,13
7854,28450,201708190050,2.0,,,13
7855,28450,201708190100,2.0,,,13
7856,28450,201708190120,2.0,,,13
7857,28450,201708190150,2.0,,,13
7858,28450,201708190200,2.0,,,14
7859,28450,201708190220,2.0,,,13
7860,28450,201708190250,2.0,,,13
7861,28450,201708190300,2.0,,,14
7862,28450,201708190320,2.0,,,13
7863,28450,201708190350,2.0,,,13
7864,28450,201708190400,2.0,,,14
7865,28450,201708190420,2.0,,,13
7866,28450,201708190450,2.0,,,13
7867,28450,201708190500,2.0,,,13
7868,28450,201708190520,2.0,,,13
7869,28450,201708190550,2.0,,,13
7870,28450,201708190600,2.0,2.0,2.0,13
7871,28450,201708190620,2.0,,,15
7872,28450,201708190650,2.0,,,15
7873,28450,201708190700,2.0,,,14
7874,28450,201708190720,2.0,,,15
7875,28450,201708190750,2.0,,,16
7876,28450,201708190800,2.0,,,15
7877,28450,201708190820,2.0,,,16
7878,28450,201708190850,2.0,,,17
7879,28450,201708190900,2.0,,,16
7880,28450,201708190920,2.0,,,16
7881,28450,201708190950,2.0,,,17
7882,28450,201708191000,2.0,,,17
7883,28450,201708191020,2.0,,,17
7884,28450,201708191050,2.0,,,17
7885,28450,201708191100,2.0,,,17
7886,28450,201708191120,2.0,,,17
7887,28450,201708191150,2.0,,,17
7888,28450,201708191200,2.0,,,17
7889,28450,201708191220,2.0,,,17
7890,28450,201708191250,2.0,,,17
7891,28450,201708191300,2.0,,,17
7892,28450,201708191320,2.0,,,17
7893,28450,201708191350,2.0,,,17
7894,28450,201708191400,2.0,,,17
7895,28450,201708191420,2.0,,,17
7896,28450,201708191450,2.0,,,17
7897,28450,201708191500,2.0,,,17
7898,28450,201708191520,2.0,,,17
7899,28450,201708191550,2.0,,,17
7900,28450,201708191600,2.0,,,17
7901,28450,201708191620,2.0,,,17
7902,28450,201708191650,2.0,,,17
7903,28450,201708191700,2.0,,,17
7904,28450,201708191720,2.0,,,17
7905,28450,201708191750,2.0,,,17
7906,28450,201708191800,2.0,2.0,2.0,16
7907,28450,201708191820,2.0,,,16
7908,28450,201708191850,2.0,,,16
7909,28450,201708191900,2.0,,,16
7910,28450,201708191920,2.0,,,16
7911,28450,201708191950,2.0,,,16
7912,28450,201708192000,2.0,,,15
7913,28450,201708192020,2.0,,,15
7914,28450,201708192050,2.0,,,15
7915,28450,201708192100,2.0,,,15
7916,28450,201708192120,2.0,,,15
7917,28450,201708192150,2.0,,,15
7918,28450,201708192200,2.0,,,14
7919,28450,201708192220,2.0,,,15
7920,28450,201708192250,2.0,,,15
7921,28450,201708192300,2.0,,,14
7922,28450,201708192320,2.0,,,15
7923,28450,201708192350,2.0,,,15
7924,28450,201708200000,2.0,,,14
7925,28450,201708200020,2.0,,,15
7926,28450,201708200050,2.0,,,15
7927,28450,201708200100,2.0,,,15
7928,28450,201708200120,2.0,,,15
7929,28450,201708200150,2.0,,,15
7930,28450,201708200200,2.0,,,14
7931,28450,201708200220,2.0,,,13
7932,28450,201708200250,2.0,,,13
7933,28450,201708200300,2.0,,,13
7934,28450,201708200320,2.0,,,13
7935,28450,201708200350,2.0,,,13
7936,28450,201708200400,2.0,,,13
7937,28450,201708200420,2.0,,,13
7938,28450,201708200450,2.0,,,13
7939,28450,201708200500,2.0,,,13
7940,28450,201708200520,2.0,,,13
7941,28450,201708200550,2.0,,,13
7942,28450,201708200600,2.0,2.0,2.0,14
7943,28450,201708200620,2.0,,,13
7944,28450,201708200650,2.0,,,13
7945,28450,201708200700,2.0,,,15
7946,28450,201708200720,2.0,,,15
7947,28450,201708200750,2.0,,,15
7948,28450,201708200800,2.0,,,14
7949,28450,201708200820,2.0,,,15
7950,28450,201708200850,2.0,,,13
7951,28450,201708200900,2.0,,,14
7952,28450,201708200920,2.0,,,13
7953,28450,201708200950,2.0,,,13
7954,28450,201708201000,2.0,,,14
7955,28450,201708201020,2.0,,,13
7956,28450,201708201050,2.0,,,15
7957,28450,201708201100,2.0,,,14
7958,28450,201708201120,2.0,,,13
7959,28450,201708201150,2.0,,,13
7960,28450,201708201200,2.0,,,14
7961,28450,201708201220,2.0,,,13
7962,28450,201708201250,2.0,,,13
7963,28450,201708201300,2.0,,,14
7964,28450,201708201320,2.0,,,15
7965,28450,201708201350,2.0,,,15
7966,28450,201708201400,2.0,,,14
7967,28450,201708201420,2.0,,,15
7968,28450,201708201450,2.0,,,15
7969,28450,201708201500,2.0,,,15
7970,28450,201708201520,2.0,,,15
7971,28450,201708201550,2.0,,,15
7972,28450,201708201600,2.0,,,15
7973,28450,201708201620,2.0,,,13
7974,28450,201708201650,2.0,,,13
7975,28450,201708201700,2.0,,,13
7976,28450,201708201720,2.0,,,13
7977,28450,201708201750,2.0,,,13
7978,28450,201708201800,2.0,2.0,2.0,13
7979,28450,201708201820,2.0,,,12
7980,28450,201708201850,2.0,,,12
7981,28450,201708201900,2.0,,,12
7982,28450,201708201920,2.0,,,12
7983,28450,201708201950,2.0,,,12
7984,28450,201708202000,2.0,,,12
7985,28450,201708202020,2.0,,,12
7986,28450,201708202050,2.0,,,12
7987,28450,201708202100,2.0,,,12
7988,28450,201708202120,2.0,,,12
7989,28450,201708202150,2.0,,,12
7990,28450,201708202200,2.0,,,12
7991,28450,201708202220,2.0,,,12
7992,28450,201708202250,2.0,,,12
7993,28450,201708202300,2.0,,,12
7994,28450,201708202320,2.0,,,12
7995,28450,201708202350,2.0,,,12
7996,28450,201708210000,2.0,,,12
7997,28450,201708210020,2.0,,,12
7998,28450,201708210050,2.0,,,12
7999,28450,201708210100,2.0,,,12
8000,28450,201708210120,2.0,,,12
8001,28450,201708210150,2.0,,,12
8002,28450,201708210200,2.0,,,12
8003,28450,201708210220,2.0,,,12
8004,28450,201708210250,2.0,,,12
8005,28450,201708210300,2.0,,,12
8006,28450,201708210320,2.0,,,12
8007,28450,201708210350,2.0,,,12
8008,28450,201708210400,2.0,,,12
8009,28450,201708210420,2.0,,,12
8010,28450,201708210450,2.0,,,12
8011,28450,201708210500,2.0,,,12
8012,28450,201708210520,2.0,,,12
8013,28450,201708210550,2.0,,,12
8014,28450,201708210600,2.0,2.0,2.0,12
8015,28450,201708210620,2.0,,,12
8016,28450,201708210650,2.0,,,12
8017,28450,201708210700,2.0,,,13
8018,28450,201708210720,2.0,,,12
8019,28450,201708210750,2.0,,,13
8020,28450,201708210800,2.0,,,13
8021,28450,201708210820,2.0,,,13
8022,28450,201708210850,2.0,,,13
8023,28450,201708210900,2.0,,,13
8024,28450,201708210920,2.0,,,13
8025,28450,201708210950,2.0,,,13
8026,28450,201708211000,2.0,,,14
8027,28450,201708211020,2.0,,,15
8028,28450,201708211050,2.0,,,15
8029,28450,201708211100,2.0,,,15
8030,28450,201708211120,2.0,,,15
8031,28450,201708211150,2.0,,,15
8032,28450,201708211200,2.0,,,13
8033,28450,201708211220,2.0,,,13
8034,28450,201708211250,2.0,,,13
8035,28450,201708211300,2.0,,,14
8036,28450,201708211320,2.0,,,15
8037,28450,201708211350,2.0,,,15
8038,28450,201708211400,2.0,,,15
8039,28450,201708211420,2.0,,,13
8040,28450,201708211450,2.0,,,13
8041,28450,201708211500,2.0,,,14
8042,28450,201708211520,2.0,,,13
8043,28450,201708211550,2.0,,,13
8044,28450,201708211600,2.0,,,14
8045,28450,201708211620,2.0,,,13
8046,28450,201708211650,2.0,,,13
8047,28450,201708211700,2.0,,,13
8048,28450,201708211720,2.0,,,13
8049,28450,201708211750,2.0,,,13
8050,28450,201708211800,2.0,2.0,2.0,13
8051,28450,201708211820,2.0,,,13
8052,28450,201708211850,2.0,,,12
8053,28450,201708211900,2.0,,,13
8054,28450,201708211920,2.0,,,12
8055,28450,201708211950,2.0,,,12
8056,28450,201708212000,2.0,,,13
8057,28450,201708212020,2.0,,,12
